status_type,num_reactions,num_comments,num_shares,num_loves,cluster
video,198.00000000000003,30.0,3.0,42.0,1
status,59.0,1.0,0.0,1.0,0
status,49.00000000000001,1.0,0.0,1.0,0
photo,126.0,4.0,1.0,3.0,0
photo,120.0,1.0,1.0,3.0,0
video,180.0,120.0,0.0,33.0,1
video,85.0,0.0,0.0,5.0,1
photo,230.0,6.0,0.0,6.0,0
video,248.0,52.0,1.0,39.0,1
photo,297.0,8.0,0.0,3.0,0
photo,158.0,6.0,0.0,4.0,0
photo,124.0,3.0,0.0,3.0,0
photo,213.0,1.0,0.0,5.0,0
photo,114.0,0.0,20.0,1.0,0
photo,182.0,10.0,0.0,3.0,0
photo,178.0,14.0,1.0,3.0,0
photo,166.0,0.0,0.0,3.0,0
photo,143.0,5.0,0.0,3.0,0
photo,170.0,3.0,17.0,1.0,0
photo,196.00000000000003,5.0,0.0,3.0,0
photo,103.0,0.0,0.0,2.0,0
video,114.0,11.000000000000002,0.0,11.0,1
photo,136.0,6.0,0.0,2.0,0
status,53.0,3.0,1.0,1.0,0
status,63.0,0.0,3.0,1.0,0
video,150.0,14.0,0.0,9.0,1
status,154.0,8.0,0.0,1.0,0
photo,114.0,21.0,0.0,3.0,0
photo,139.0,4.0,0.0,4.0,0
photo,96.00000000000001,1.0,0.0,2.0,0
photo,177.0,15.0,0.0,3.0,0
photo,320.0,6.0,60.0,2.0,0
photo,336.0,154.0,111.00000000000001,4.0,0
photo,54.0,2.0,4.0,0.0,0
status,74.0,1.0,0.0,0.0,0
photo,79.0,2.0,0.0,0.0,0
status,50.00000000000001,10.0,0.0,0.0,0
photo,183.0,13.0,0.0,3.0,0
photo,73.0,12.0,0.0,1.0,0
photo,103.0,15.0,0.0,2.0,0
photo,90.0,2.0,0.0,0.0,0
photo,124.0,13.0,2.0,0.0,0
status,90.0,14.0,0.0,0.0,0
photo,303.0,11.000000000000002,0.0,4.0,0
photo,309.0,10.0,0.0,2.0,0
video,220.0,52.0,1.0,25.0,1
photo,126.0,0.0,1.0,1.0,0
photo,928.0,53.0,0.0,16.0,0
video,391.00000000000006,136.0,0.0,43.0,1
status,150.0,2.0,1.0,4.0,0
photo,223.0,1.0,1.0,4.0,0
photo,174.0,2.0,0.0,8.0,0
photo,0.0,0.0,1.0,0.0,0
photo,102.0,1.0,1.0,1.0,0
photo,344.0,20.0,0.0,2.0,0
video,135.0,26.0,0.0,9.0,1
photo,334.0,13.0,1.0,2.0,0
photo,49.00000000000001,3.0,0.0,0.0,0
photo,404.0,17.0,0.0,2.0,0
photo,184.99999999999997,5.0,0.0,4.0,0
video,354.0,183.99999999999997,1.0,44.0,1
status,78.0,16.0,0.0,0.0,0
photo,139.0,18.0,0.0,0.0,0
photo,367.0,11.000000000000002,3.0,0.0,0
photo,177.0,1.0,0.0,0.0,0
photo,377.99999999999994,5.0,0.0,1.0,0
status,57.0,19.0,0.0,0.0,0
photo,921.0,35.0,0.0,14.0,0
photo,0.0,0.0,1.0,0.0,0
photo,348.0,9.0,0.0,2.0,0
photo,369.99999999999994,10.0,0.0,5.0,0
photo,72.0,3.0,27.0,0.0,0
link,27.0,9.0,0.0,0.0,0
status,59.0,16.0,1.0,0.0,0
status,113.0,1.0,32.0,0.0,0
photo,116.0,24.0,0.0,0.0,0
photo,21.0,10.0,0.0,0.0,0
photo,19.0,8.0,0.0,0.0,0
video,230.0,62.0,8.0,19.0,1
photo,1542.0000000000002,18.0,1260.0,12.0,0
photo,48.00000000000001,14.0,0.0,0.0,0
photo,69.0,15.0,2.0,1.0,0
photo,96.00000000000001,18.0,1.0,0.0,0
photo,235.0,1.0,0.0,3.0,0
photo,130.0,4.0,0.0,0.0,0
photo,111.0,19.0,2.0,1.0,0
photo,89.0,20.0,1.0,2.0,0
photo,20.0,11.000000000000002,0.0,0.0,0
photo,74.0,15.0,0.0,0.0,0
photo,63.0,18.0,2.0,2.0,0
status,83.0,24.0,3.0,0.0,0
photo,62.0,11.000000000000002,0.0,1.0,0
photo,141.0,24.0,2.0,0.0,0
photo,140.0,1.0,0.0,1.0,0
photo,124.0,21.0,1.0,2.0,0
photo,107.0,16.0,1.0,1.0,0
photo,139.0,16.0,0.0,0.0,0
photo,264.0,27.0,3.0,0.0,0
link,48.00000000000001,4.0,4.0,0.0,0
video,360.0,131.0,5.0,60.0,1
photo,64.0,11.000000000000002,0.0,0.0,0
photo,173.0,11.000000000000002,0.0,2.0,0
photo,165.0,15.0,1.0,0.0,0
photo,79.0,18.0,0.0,1.0,0
photo,130.0,19.0,2.0,2.0,0
photo,534.0,0.0,0.0,5.0,0
video,237.0,33.0,0.0,6.0,1
photo,432.0,5.0,0.0,3.0,0
video,91.99999999999999,2.0,0.0,0.0,1
video,128.0,3.0,0.0,4.0,1
photo,316.0,3.0,0.0,4.0,0
photo,68.0,16.0,3.0,0.0,0
photo,193.00000000000003,3.0,0.0,0.0,0
video,75.0,3.0,0.0,0.0,1
photo,131.0,0.0,0.0,0.0,0
video,74.0,10.0,0.0,0.0,1
photo,67.0,11.000000000000002,0.0,0.0,0
status,35.0,2.0,0.0,0.0,0
photo,217.0,1.0,0.0,2.0,0
photo,398.00000000000006,3.0,0.0,3.0,0
photo,99.00000000000001,14.0,1.0,0.0,0
photo,138.0,1.0,0.0,1.0,0
photo,134.0,0.0,1.0,0.0,0
photo,267.0,9.0,0.0,0.0,0
video,87.0,17.0,0.0,6.0,1
photo,409.0,6.0,0.0,4.0,0
photo,263.0,5.0,0.0,3.0,0
photo,210.0,2.0,0.0,1.0,0
photo,104.0,14.0,0.0,1.0,0
video,158.0,48.0,0.0,5.0,1
photo,286.0,2.0,0.0,1.0,0
photo,179.0,1.0,0.0,2.0,0
photo,189.99999999999997,1.0,0.0,2.0,0
photo,163.0,1.0,0.0,1.0,0
photo,424.0,7.0,0.0,3.0,0
photo,181.0,3.0,0.0,1.0,0
photo,139.0,2.0,0.0,0.0,0
photo,775.0000000000001,18.0,0.0,5.0,0
photo,367.99999999999994,2.0,0.0,1.0,0
video,105.0,12.0,0.0,1.0,1
photo,218.0,2.0,0.0,1.0,0
video,89.0,9.0,0.0,1.0,1
photo,326.0,10.0,0.0,1.0,0
video,106.0,3.0,0.0,0.0,1
video,125.0,5.0,0.0,3.0,1
video,123.0,16.0,0.0,4.0,1
photo,70.0,21.0,1.0,0.0,0
photo,58.0,0.0,0.0,0.0,0
photo,61.0,16.0,0.0,0.0,0
photo,66.0,14.0,1.0,1.0,0
photo,81.0,14.0,1.0,0.0,0
video,39.0,5.0,1.0,0.0,1
photo,167.0,0.0,0.0,1.0,0
video,78.0,13.0,0.0,0.0,1
photo,140.0,13.0,0.0,1.0,0
photo,243.0,4.0,0.0,0.0,0
photo,199.00000000000003,3.0,0.0,0.0,0
photo,354.0,15.0,0.0,4.0,0
video,171.0,78.0,3.0,4.0,1
status,55.0,4.0,0.0,1.0,0
video,136.0,44.00000000000001,1.0,3.0,1
photo,51.0,8.0,0.0,0.0,0
video,103.0,25.0,0.0,0.0,1
photo,619.0,15.0,0.0,4.0,0
photo,231.0,30.0,5.0,1.0,0
photo,86.0,14.0,1.0,1.0,0
photo,63.0,9.0,0.0,0.0,0
video,165.0,89.00000000000001,1.0,2.0,1
photo,200.00000000000003,18.0,1.0,1.0,0
photo,180.0,15.0,1.0,1.0,0
video,214.0,152.0,0.0,4.0,1
video,157.0,124.0,1.0,0.0,1
link,44.0,1.0,0.0,0.0,0
photo,208.0,6.0,0.0,0.0,0
photo,145.0,2.0,0.0,0.0,0
video,177.0,134.0,0.0,1.0,1
photo,250.0,11.000000000000002,0.0,4.0,0
video,97.00000000000001,28.999999999999996,0.0,0.0,1
video,112.0,44.99999999999999,0.0,3.0,1
video,170.0,108.0,0.0,2.0,1
status,148.0,7.0,0.0,0.0,0
photo,360.0,10.0,0.0,4.0,0
photo,280.0,9.0,0.0,0.0,0
video,111.0,44.99999999999999,0.0,1.0,1
video,187.99999999999997,242.0,6.0,1.0,1
video,121.0,43.0,0.0,0.0,1
link,43.0,4.0,1.0,0.0,0
photo,111.0,15.0,0.0,2.0,0
video,111.0,4.0,0.0,1.0,1
video,119.0,31.0,2.0,0.0,1
photo,358.0,10.0,3.0,0.0,0
video,186.99999999999997,25.0,0.0,1.0,1
video,180.0,84.0,4.0,8.0,1
video,227.0,173.0,1.0,2.0,1
video,146.0,19.0,0.0,0.0,1
video,105.0,10.0,0.0,0.0,1
video,131.0,39.0,1.0,1.0,1
photo,325.0,13.0,1.0,3.0,0
video,113.0,2.0,1.0,0.0,1
video,102.0,13.0,1.0,0.0,1
photo,441.0,10.0,0.0,3.0,0
photo,260.0,6.0,0.0,0.0,0
photo,31.0,14.0,0.0,0.0,0
video,70.0,10.0,2.0,0.0,1
photo,147.0,1.0,0.0,0.0,0
video,177.0,145.0,3.0,0.0,1
video,112.0,18.0,0.0,0.0,1
video,117.0,18.0,1.0,1.0,1
status,118.0,6.0,0.0,0.0,0
status,118.0,3.0,0.0,0.0,0
status,162.0,10.0,0.0,0.0,0
photo,318.0,2.0,0.0,3.0,0
photo,59.0,14.0,0.0,1.0,0
photo,54.0,0.0,0.0,1.0,0
video,238.0,41.0,3.0,3.0,1
video,350.0,389.0,6.0,7.0,1
status,111.0,11.000000000000002,0.0,0.0,0
status,207.0,4.0,0.0,3.0,0
status,140.0,22.999999999999996,0.0,0.0,0
status,103.0,8.0,0.0,0.0,0
video,323.0,407.0,8.0,12.0,1
video,487.0,93.0,13.0,9.0,1
status,180.0,16.0,0.0,0.0,0
photo,156.0,0.0,0.0,1.0,0
photo,118.0,13.0,0.0,1.0,0
status,227.0,18.0,0.0,2.0,0
photo,26.0,2.0,0.0,0.0,0
photo,120.0,0.0,0.0,0.0,0
link,59.0,6.0,5.0,0.0,0
photo,90.0,13.0,1.0,0.0,0
video,22.0,2.0,1.0,0.0,1
photo,73.0,5.0,0.0,0.0,0
photo,183.0,15.0,0.0,1.0,0
photo,67.0,14.0,0.0,0.0,0
video,45.0,1.0,0.0,0.0,1
photo,110.0,3.0,0.0,0.0,0
status,120.0,4.0,0.0,1.0,0
status,87.0,1.0,4.0,2.0,0
photo,139.0,4.0,0.0,0.0,0
status,104.0,0.0,3.0,1.0,0
photo,60.0,1.0,0.0,0.0,0
photo,214.0,6.0,0.0,3.0,0
photo,160.0,1.0,0.0,2.0,0
photo,322.0,8.0,0.0,2.0,0
photo,348.0,3.0,2.0,2.0,0
photo,292.0,10.0,1.0,5.0,0
link,51.0,0.0,0.0,0.0,0
photo,251.0,20.0,4.0,2.0,0
status,67.0,5.0,0.0,1.0,0
status,43.0,8.0,0.0,1.0,0
status,58.0,10.0,0.0,0.0,0
video,37.0,1.0,0.0,0.0,1
video,40.0,2.0,4.0,1.0,1
status,56.0,9.0,1.0,0.0,0
link,59.0,3.0,0.0,0.0,0
photo,147.0,2.0,17.0,2.0,0
photo,231.0,5.0,1.0,7.0,0
video,71.0,6.0,2.0,0.0,1
video,48.00000000000001,1.0,0.0,2.0,1
photo,261.0,4.0,0.0,6.0,0
photo,225.0,0.0,20.0,3.0,0
photo,148.0,16.0,0.0,3.0,0
video,68.0,3.0,3.0,3.0,1
photo,543.0,22.000000000000004,0.0,29.0,0
video,74.0,9.0,6.0,0.0,1
photo,249.0,10.0,1.0,0.0,0
photo,629.0,7.0,0.0,2.0,0
video,57.0,9.0,3.0,0.0,1
photo,279.0,18.0,2.0,0.0,0
status,68.0,13.0,1.0,0.0,0
status,106.0,19.0,0.0,0.0,0
status,73.0,19.0,2.0,0.0,0
status,68.0,14.0,0.0,0.0,0
photo,12.000000000000002,5.0,0.0,0.0,0
photo,10.0,4.0,0.0,0.0,0
video,35.0,0.0,0.0,0.0,1
link,40.0,1.0,0.0,0.0,0
video,44.0,9.0,4.0,0.0,1
link,6.000000000000001,0.0,0.0,0.0,0
photo,80.0,4.0,0.0,0.0,0
photo,83.0,8.0,0.0,0.0,0
photo,66.0,2.0,1.0,0.0,0
photo,421.0,3.0,0.0,0.0,0
photo,246.0,5.0,1.0,0.0,0
photo,151.0,0.0,0.0,0.0,0
photo,304.0,6.0,0.0,0.0,0
photo,263.0,19.0,2.0,0.0,0
photo,216.0,16.0,2.0,0.0,0
status,42.0,9.0,0.0,0.0,0
photo,289.0,11.000000000000002,0.0,0.0,0
photo,330.0,8.0,0.0,0.0,0
photo,320.0,2.0,0.0,0.0,0
photo,355.0,9.0,0.0,0.0,0
photo,242.0,4.0,0.0,0.0,0
photo,471.0,13.0,0.0,0.0,0
photo,320.0,7.0,0.0,0.0,0
photo,486.0,2.0,0.0,0.0,0
photo,353.0,6.0,0.0,0.0,0
photo,469.0,10.0,0.0,0.0,0
photo,271.0,37.0,1.0,0.0,0
photo,228.0,3.0,0.0,0.0,0
photo,495.0,11.000000000000002,0.0,0.0,0
photo,380.99999999999994,5.0,0.0,0.0,0
photo,480.0,10.0,0.0,0.0,0
photo,140.0,6.0,0.0,0.0,0
photo,443.0,11.000000000000002,0.0,0.0,0
photo,182.0,1.0,16.0,0.0,0
photo,121.0,0.0,1.0,0.0,0
photo,49.00000000000001,9.0,0.0,0.0,0
status,227.0,0.0,0.0,0.0,0
photo,230.0,6.0,0.0,0.0,0
photo,192.00000000000003,26.0,2.0,0.0,0
photo,417.0,11.000000000000002,0.0,0.0,0
photo,552.0,8.0,0.0,0.0,0
status,111.0,12.0,0.0,0.0,0
photo,130.0,19.0,1.0,0.0,0
photo,100.00000000000001,11.000000000000002,0.0,0.0,0
video,50.00000000000001,11.000000000000002,0.0,0.0,1
photo,385.00000000000006,16.0,191.0,0.0,0
photo,108.0,16.0,2.0,0.0,0
photo,367.99999999999994,12.0,0.0,0.0,0
photo,307.0,18.0,0.0,0.0,0
photo,176.0,4.0,1.0,0.0,0
photo,246.0,13.0,1.0,0.0,0
photo,152.0,30.0,0.0,0.0,0
photo,286.0,5.0,0.0,0.0,0
status,108.0,8.0,0.0,0.0,0
photo,25.000000000000004,8.0,0.0,0.0,0
photo,21.0,2.0,0.0,0.0,0
photo,318.0,7.0,1.0,0.0,0
photo,369.99999999999994,16.0,1.0,0.0,0
photo,58.0,3.0,0.0,0.0,0
photo,45.0,0.0,0.0,0.0,0
photo,69.0,0.0,0.0,0.0,0
photo,135.0,2.0,0.0,0.0,0
photo,212.0,11.000000000000002,3.0,0.0,0
photo,183.99999999999997,3.0,1.0,0.0,0
photo,103.0,0.0,0.0,0.0,0
photo,302.0,9.0,0.0,0.0,0
photo,246.0,9.0,2.0,0.0,0
photo,117.0,0.0,0.0,0.0,0
photo,52.0,12.0,0.0,0.0,0
photo,317.0,8.0,0.0,0.0,0
photo,188.99999999999997,13.0,1.0,0.0,0
photo,192.00000000000003,19.0,0.0,0.0,0
photo,96.00000000000001,8.0,0.0,0.0,0
photo,112.0,11.000000000000002,0.0,0.0,0
photo,124.0,12.0,0.0,0.0,0
photo,155.0,5.0,0.0,0.0,0
photo,167.0,16.0,0.0,0.0,0
photo,157.0,13.0,0.0,0.0,0
status,101.0,7.0,0.0,0.0,0
photo,230.0,20.0,0.0,0.0,0
photo,136.0,5.0,1.0,0.0,0
photo,131.0,0.0,0.0,0.0,0
status,128.0,18.0,0.0,0.0,0
photo,129.0,13.0,0.0,0.0,0
status,375.99999999999994,18.0,16.0,0.0,0
status,68.0,9.0,1.0,0.0,0
status,142.0,2.0,2.0,0.0,0
status,106.0,12.0,2.0,0.0,0
photo,88.0,3.0,0.0,0.0,0
status,49.00000000000001,9.0,0.0,0.0,0
status,1052.0,12.0,7.0,0.0,1
photo,948.0,7.0,0.0,0.0,0
photo,1552.0000000000002,22.999999999999996,0.0,0.0,0
photo,1580.0000000000002,14.0,1.0,0.0,0
status,1241.0,6.0,0.0,0.0,1
status,1054.0,9.0,0.0,0.0,1
status,954.0,10.0,0.0,0.0,1
status,1014.0,14.0,2.0,0.0,1
status,1768.0,0.0,1.0,0.0,1
status,951.0,13.0,1.0,0.0,1
status,1223.0,34.0,0.0,0.0,1
status,987.0,13.0,1.0,0.0,1
status,2799.0,67.0,2.0,0.0,1
photo,102.0,1.0,0.0,0.0,0
photo,160.0,3.0,0.0,0.0,0
photo,1575.0000000000002,15.0,3.0,0.0,0
status,945.0,9.0,2.0,0.0,1
photo,1194.0,14.0,0.0,0.0,0
status,1339.0,9.0,1.0,0.0,1
status,963.0,6.0,0.0,0.0,1
photo,1145.0,25.0,0.0,0.0,0
status,950.0,8.0,3.0,0.0,1
photo,2024.0,22.999999999999996,1.0,0.0,0
status,950.0,13.0,0.0,0.0,1
photo,951.0,10.0,0.0,0.0,0
status,974.0,10.0,0.0,0.0,1
photo,1139.0,57.00000000000001,0.0,0.0,0
status,1061.0,5.0,0.0,0.0,1
status,1018.0,10.0,0.0,0.0,1
status,991.0,10.0,1.0,0.0,1
photo,952.0,4.0,0.0,0.0,0
photo,1999.0,22.000000000000004,0.0,0.0,0
status,1251.0,17.0,1.0,0.0,1
status,968.0,9.0,0.0,0.0,1
status,1338.0,6.0,1.0,0.0,1
photo,948.0,5.0,0.0,0.0,0
photo,1.0,0.0,0.0,0.0,0
photo,1914.0,0.0,2.0,0.0,0
status,1377.0,5.0,0.0,0.0,1
status,1244.0,13.0,1.0,0.0,1
status,948.0,3.0,0.0,0.0,1
status,1229.0,5.0,0.0,0.0,1
status,1363.0,12.0,0.0,0.0,1
status,956.0,6.0,0.0,0.0,1
photo,1080.0,28.0,0.0,0.0,0
status,994.0,9.0,0.0,0.0,1
status,1419.0,7.0,0.0,0.0,1
photo,954.0,6.0,1.0,0.0,0
status,550.0,1.0,0.0,0.0,0
status,549.0,6.0,0.0,0.0,0
photo,1143.0,154.0,64.0,0.0,0
status,1356.0,10.0,1.0,0.0,1
photo,1774.0,2.0,0.0,0.0,0
status,1230.0,49.0,0.0,0.0,1
photo,1451.0,14.0,4.0,0.0,0
photo,1784.0,3.0,0.0,0.0,0
status,1983.0,8.0,1.0,0.0,1
photo,2632.0,11.000000000000002,0.0,0.0,0
photo,2166.0,8.0,0.0,0.0,0
status,1218.0,12.0,1.0,0.0,1
photo,1724.0,129.0,105.0,0.0,0
photo,2773.0,8.0,1.0,0.0,0
status,1259.0,211.0,78.0,0.0,1
status,1270.0,9.0,0.0,0.0,1
photo,1921.0,8.0,0.0,0.0,0
status,1164.0,222.0,72.0,0.0,1
photo,1029.0,11.000000000000002,1.0,0.0,0
video,1197.0,12.0,5.0,0.0,1
video,951.0,6.0,1.0,0.0,1
video,121.0,14.0,11.0,0.0,1
status,169.0,10.0,0.0,0.0,0
video,2186.0,14.0,11.0,0.0,1
video,1910.0,7.0,0.0,0.0,1
photo,1069.0,20.0,3.0,0.0,0
status,2177.0,18.0,0.0,0.0,1
photo,1825.0,13.0,0.0,0.0,0
photo,1880.0,1.0,0.0,0.0,0
photo,1265.0,10.0,0.0,0.0,0
status,2297.0,260.0,72.0,0.0,1
photo,1700.0,290.0,87.0,0.0,0
photo,976.0,2.0,0.0,0.0,0
photo,1077.0,21.0,3.0,0.0,0
status,1346.0,330.0,72.0,0.0,1
photo,1188.0,14.0,1.0,0.0,0
status,1081.0,15.0,2.0,0.0,1
photo,1898.0,28.0,3.0,0.0,0
video,1916.0,15.0,19.0,0.0,1
video,1092.0,17.0,23.0,0.0,1
photo,1566.0000000000002,31.0,2.0,0.0,0
status,992.0,7.0,0.0,0.0,1
status,1172.0,199.0,62.0,0.0,1
video,1646.0,12.0,14.0,0.0,1
photo,1966.0,22.999999999999996,2.0,0.0,0
video,2020.0,12.0,26.0,0.0,1
photo,2055.0,28.999999999999996,2.0,0.0,0
photo,1830.0,15.0,0.0,0.0,0
status,2244.0,11.000000000000002,0.0,0.0,1
photo,1128.0,10.0,8.0,0.0,0
photo,1842.0,286.0,106.0,0.0,0
photo,2606.0,13.0,1.0,0.0,0
photo,2153.0,44.00000000000001,10.0,0.0,0
photo,2042.0,225.00000000000003,76.0,0.0,0
photo,1125.0,362.99999999999994,122.0,0.0,0
photo,2098.0,32.0,1.0,0.0,0
photo,1956.0,17.0,1.0,0.0,0
photo,2444.0,24.0,1.0,0.0,0
photo,1803.0,10.0,0.0,0.0,0
status,1042.0,8.0,0.0,0.0,1
photo,1231.0,27.0,1.0,0.0,0
photo,2045.0,25.0,5.0,0.0,0
video,1915.0,74.0,103.0,0.0,1
photo,1995.0,21.0,8.0,0.0,0
photo,2183.0,56.0,14.0,0.0,0
photo,1140.0,297.0,92.0,0.0,0
photo,1805.0,15.0,0.0,0.0,0
photo,1962.0,354.00000000000006,119.00000000000001,0.0,0
link,1933.0,8.0,0.0,0.0,0
photo,2636.0,16.0,0.0,0.0,0
photo,2264.0,284.0,78.0,0.0,0
photo,2606.0,2.0,0.0,0.0,0
photo,1618.0,13.0,0.0,0.0,0
photo,2946.9999999999995,14.0,0.0,0.0,0
photo,2062.0,206.0,64.0,0.0,0
status,1987.0,13.0,0.0,0.0,1
photo,2265.0,8.0,0.0,0.0,0
video,1249.0,0.0,0.0,0.0,1
photo,2791.0,10.0,0.0,0.0,0
link,2214.0,1.0,0.0,0.0,0
photo,2620.0,4.0,41.0,0.0,0
video,2025.0,7.0,4.0,0.0,1
status,1968.0,6.0,1.0,0.0,1
photo,2204.0,8.0,0.0,0.0,0
photo,2211.0,360.99999999999994,93.0,0.0,0
photo,2399.0,11.000000000000002,0.0,0.0,0
photo,2260.0,390.0,122.0,0.0,0
status,1977.0,10.0,0.0,0.0,1
photo,2348.0,12.0,0.0,0.0,0
photo,2489.0,32.0,0.0,0.0,0
photo,2293.0,7.0,0.0,0.0,0
photo,2221.0,10.0,0.0,0.0,0
photo,2314.0,509.0,35.0,0.0,0
photo,1279.0,11.000000000000002,0.0,0.0,0
photo,2404.0,11.000000000000002,0.0,0.0,0
status,2010.0,32.0,0.0,0.0,1
photo,1191.0,22.000000000000004,2.0,0.0,0
photo,1392.0,10.0,0.0,0.0,0
video,2204.0,10.0,9.0,0.0,1
status,1929.0,17.0,1.0,0.0,1
photo,7.0,0.0,2.0,0.0,0
photo,12.000000000000002,1.0,0.0,0.0,0
photo,3.0000000000000004,0.0,2.0,0.0,0
status,2303.0,21.0,5.0,0.0,1
video,1926.0,4.0,15.0,0.0,1
video,2288.0,5.0,7.0,0.0,1
status,2419.0,15.0,14.0,0.0,1
status,2297.0,14.0,0.0,0.0,1
status,1888.0,15.0,0.0,0.0,1
video,2033.0,11.000000000000002,12.0,0.0,1
photo,2414.0,22.000000000000004,0.0,0.0,0
video,1982.0,12.0,1.0,0.0,1
status,2223.0,13.0,1.0,0.0,1
photo,2341.0,18.0,0.0,0.0,0
status,2101.0,7.0,2.0,0.0,1
video,2201.0,2.0,1.0,0.0,1
video,2020.0,4.0,12.0,0.0,1
link,1940.0,70.0,12.0,0.0,0
photo,2071.0,12.0,0.0,0.0,0
photo,2080.0,32.0,2.0,0.0,0
photo,2382.0,17.0,0.0,0.0,0
video,2259.0,5.0,8.0,0.0,1
video,55.0,2.0,9.0,0.0,1
photo,2242.0,7.0,6.0,0.0,0
photo,2028.0,16.0,0.0,0.0,0
video,2300.0,1.0,6.0,0.0,1
photo,6.000000000000001,0.0,1.0,0.0,0
video,2273.0,2.0,6.0,0.0,1
photo,2132.0,36.0,4.0,0.0,0
photo,2074.0,22.000000000000004,1.0,0.0,0
photo,2276.0,30.0,1.0,0.0,0
status,2319.0,14.0,2.0,0.0,1
video,2217.0,3.0,7.0,0.0,1
video,2329.0,13.0,18.0,0.0,1
photo,2174.0,18.0,1.0,0.0,0
video,2252.0,0.0,1.0,0.0,1
video,2251.0,3.0,0.0,0.0,1
link,1931.0,26.0,0.0,0.0,0
photo,2095.0,213.0,68.0,0.0,0
photo,2030.0,28.0,0.0,0.0,0
photo,2634.0,449.0,119.00000000000001,0.0,0
link,2026.0,35.0,1.0,0.0,0
photo,2118.0,6.0,0.0,0.0,0
photo,2112.0,28.0,2.0,0.0,0
photo,2675.0,13.0,0.0,0.0,0
photo,2126.0,11.000000000000002,0.0,0.0,0
video,2418.0,179.00000000000003,48.0,0.0,1
video,1892.0,4.0,1.0,0.0,1
photo,2462.0,12.0,0.0,0.0,0
video,3639.0,175.00000000000003,101.0,0.0,1
video,270.0,14.0,37.0,0.0,1
photo,379.99999999999994,24.0,3.0,0.0,0
status,421.0,16.0,0.0,0.0,0
photo,2253.0,8.0,0.0,0.0,0
photo,2346.0,7.0,1.0,0.0,0
video,2998.9999999999995,281.0,87.0,0.0,1
video,1904.0,5.0,1.0,0.0,1
photo,2402.0,4.0,0.0,0.0,0
photo,2239.0,42.0,2.0,0.0,0
status,2332.0,45.99999999999999,0.0,0.0,1
video,2374.0,8.0,9.0,0.0,1
photo,2492.0,10.0,0.0,0.0,0
status,2072.0,22.000000000000004,1.0,0.0,1
photo,2826.0,21.0,0.0,0.0,0
photo,2032.0,3.0,0.0,0.0,0
photo,2154.0,6.0,2.0,0.0,0
photo,1997.0,3.0,1.0,0.0,0
photo,2320.0,7.0,0.0,0.0,0
photo,2190.0,10.0,0.0,0.0,0
photo,2545.0,14.0,3.0,0.0,0
photo,2452.0,8.0,0.0,0.0,0
photo,4710.0,50.0,1.0,0.0,0
photo,2549.0,8.0,0.0,0.0,0
photo,3190.0000000000005,19.0,1.0,0.0,0
photo,3510.0,12.0,0.0,0.0,0
photo,2255.0,10.0,2.0,0.0,0
photo,2309.0,5.0,1.0,0.0,0
photo,2051.0,7.0,2.0,0.0,0
photo,2350.0,11.000000000000002,0.0,0.0,0
video,2105.0,19.0,1.0,0.0,1
status,2291.0,108.0,0.0,0.0,1
photo,2349.0,53.0,4.0,0.0,0
photo,2157.0,19.0,0.0,0.0,0
photo,2151.0,4.0,1.0,0.0,0
photo,2615.0,22.999999999999996,0.0,0.0,0
status,2148.0,32.0,1.0,0.0,1
photo,3115.0000000000005,24.0,0.0,0.0,0
photo,1302.0,16.0,0.0,0.0,0
photo,1815.0,12.0,0.0,0.0,0
photo,1379.0,20.0,0.0,0.0,0
link,1169.0,3.0,26.0,0.0,0
photo,1508.9999999999998,26.0,2.0,0.0,0
photo,956.0,6.0,0.0,0.0,0
photo,1220.0,10.0,0.0,0.0,0
photo,1601.0000000000002,38.0,2.0,0.0,0
status,1495.9999999999998,85.0,0.0,0.0,1
video,1103.0,24.0,18.0,0.0,1
status,1525.9999999999998,14.0,0.0,0.0,1
photo,1159.0,32.0,4.0,0.0,0
link,1010.0,14.0,4.0,0.0,0
photo,1182.0,28.999999999999996,5.0,0.0,0
photo,1428.0,11.000000000000002,1.0,0.0,0
photo,1472.9999999999998,12.0,1.0,0.0,0
photo,1180.0,5.0,0.0,0.0,0
photo,1864.0,9.0,0.0,0.0,0
link,1032.0,9.0,0.0,0.0,0
photo,1630.0,15.0,1.0,0.0,0
photo,545.0,13.0,0.0,0.0,0
photo,1193.0,38.0,5.0,0.0,0
photo,1476.9999999999998,11.000000000000002,1.0,0.0,0
photo,1272.0,7.0,1.0,0.0,0
photo,1238.0,21.0,0.0,0.0,0
photo,1499.9999999999998,13.0,1.0,0.0,0
status,1917.0,57.99999999999999,8.0,0.0,1
photo,1126.0,66.0,6.0,0.0,0
photo,1246.0,41.0,3.0,0.0,0
photo,1540.0000000000002,25.0,2.0,0.0,0
photo,1282.0,35.0,4.0,0.0,0
photo,1253.0,42.0,6.0,0.0,0
photo,1483.9999999999998,44.00000000000001,3.0,0.0,0
photo,1445.0,40.0,3.0,0.0,0
link,1132.0,16.0,8.0,0.0,0
photo,1610.0,55.0,8.0,0.0,0
video,1714.0,36.0,9.0,0.0,1
video,2785.0,26.0,1.0,0.0,1
photo,1884.0,17.0,2.0,0.0,0
status,1667.0,6.0,0.0,0.0,1
video,1204.0,9.0,5.0,0.0,1
link,1182.0,0.0,0.0,0.0,0
link,1212.0,7.0,1.0,0.0,0
